dataset_id,year,publisher,group_title,frequency_of_update,data_format,language,resource_count
9818,2014,国土交通省,国土・気象,0,HTML,日本語,1
9819,2014,国土交通省,国土・気象,12,HTML,日本語,1
9820,2014,国土交通省,国土・気象,10000,HTML,日本語,1
9821,2014,国土交通省,国土・気象,100,HTML,日本語,1
9822,2014,国土交通省,国土・気象,0,HTML,日本語,1
9823,2014,国土交通省,国土・気象,0,HTML,日本語,1
9824,2014,国土交通省,国土・気象,0,gif,日本語,1
9825,2014,国土交通省,国土・気象,0,HTML,日本語,1
9826,2014,国土交通省,国土・気象,0,HTML,日本語,1
9827,2014,国土交通省,国土・気象,0,HTML,日本語,12
9828,2014,国土交通省,国土・気象,0,HTML,日本語,12
9829,2014,国土交通省,国土・気象,0,HTML,日本語,12
9830,2014,国土交通省,国土・気象,0,HTML,日本語,12
9831,2014,国土交通省,国土・気象,0,HTML,日本語,12
9832,2014,国土交通省,国土・気象,0,HTML,日本語,12
9833,2014,国土交通省,国土・気象,0,HTML,日本語,1
9834,2014,国土交通省,国土・気象,0,HTML,日本語,12
9835,2014,国土交通省,国土・気象,0,HTML,日本語,12
9836,2014,国土交通省,国土・気象,0,HTML,日本語,12
9837,2014,国土交通省,国土・気象,0,HTML,日本語,12
9838,2014,国土交通省,国土・気象,0,HTML,日本語,12
9839,2014,国土交通省,国土・気象,0,HTML,日本語,12
9840,2014,国土交通省,国土・気象,0,HTML,日本語,1
9841,2014,国土交通省,国土・気象,0,TXT,日本語,1
9842,2014,国土交通省,国土・気象,0,XLS,日本語,1
9843,2014,国土交通省,国土・気象,0,HTML,日本語,1
9844,2014,国土交通省,国土・気象,0,PDF,日本語,1
9845,2014,国土交通省,国土・気象,0,HTML,日本語,1
9846,2014,国土交通省,国土・気象,0,TXT,日本語,2
9846,2014,国土交通省,国土・気象,0,exe,日本語,1
9847,2014,国土交通省,国土・気象,0,HTML,日本語,1
9848,2014,国土交通省,国土・気象,0,HTML,日本語,1
9849,2014,国土交通省,国土・気象,0,PDF,日本語,2
9849,2014,国土交通省,国土・気象,0,HTML,日本語,1
9850,2014,国土交通省,国土・気象,0,HTML,日本語,2
9851,2014,国土交通省,国土・気象,0,HTML,日本語,2
9852,2014,国土交通省,国土・気象,0,HTML,英語,1
9853,2014,国土交通省,国土・気象,0,gif,英語,1
9854,2014,国土交通省,国土・気象,0,HTML,英語,1
9855,2014,国土交通省,国土・気象,0,HTML,英語,1
9856,2014,国土交通省,国土・気象,0,HTML,英語,12
9857,2014,国土交通省,国土・気象,0,HTML,英語,12
9858,2014,国土交通省,国土・気象,0,HTML,英語,12
9859,2014,国土交通省,国土・気象,0,HTML,英語,12
9860,2014,国土交通省,国土・気象,0,HTML,英語,12
9861,2014,国土交通省,国土・気象,0,HTML,英語,12
9862,2014,国土交通省,国土・気象,0,HTML,英語,1
9863,2014,国土交通省,国土・気象,0,HTML,英語,12
9864,2014,国土交通省,国土・気象,0,HTML,英語,12
9865,2014,国土交通省,国土・気象,0,HTML,英語,12
9866,2014,国土交通省,国土・気象,0,HTML,英語,12
9867,2014,国土交通省,国土・気象,0,HTML,英語,12
9868,2014,国土交通省,国土・気象,0,HTML,英語,12
9869,2014,国土交通省,国土・気象,0,HTML,英語,1
9870,2014,国土交通省,国土・気象,0,TXT,英語,1
9871,2014,国土交通省,国土・気象,0,XLS,英語,1
9872,2014,国土交通省,国土・気象,0,HTML,英語,1
9873,2014,国土交通省,国土・気象,0,PDF,英語,1
9874,2014,国土交通省,国土・気象,0,HTML,英語,1
9875,2014,国土交通省,国土・気象,0,exe,英語,1
9875,2014,国土交通省,国土・気象,0,TXT,英語,2
9876,2014,国土交通省,国土・気象,0,HTML,日本語,1
9877,2014,国土交通省,国土・気象,0,HTML,日本語,1
9878,2014,国土交通省,国土・気象,0,HTML,日本語,1
9879,2014,国土交通省,国土・気象,0,HTML,日本語,1
9880,2014,国土交通省,国土・気象,0,HTML,日本語,118
9881,2014,国土交通省,国土・気象,0,HTML,日本語,3
9882,2014,国土交通省,国土・気象,0,HTML,日本語,1
9883,2014,国土交通省,国土・気象,0,HTML,日本語,1
9884,2014,国土交通省,国土・気象,0,HTML,日本語,1
9885,2014,国土交通省,国土・気象,0,HTML,日本語,5
9886,2014,国土交通省,国土・気象,0,HTML,日本語,1
9887,2014,国土交通省,国土・気象,0,HTML,日本語,1
9888,2014,国土交通省,国土・気象,0,HTML,日本語,26
9889,2014,国土交通省,国土・気象,0,HTML,日本語,43
9890,2014,国土交通省,国土・気象,0,HTML,英語,1
9891,2014,国土交通省,国土・気象,0,HTML,英語,1
9892,2014,国土交通省,国土・気象,0,HTML,英語,1
9893,2014,国土交通省,国土・気象,0,HTML,英語,27
9894,2014,国土交通省,国土・気象,0,HTML,英語,8
9895,2014,国土交通省,国土・気象,0,HTML,英語,1
9896,2014,国土交通省,国土・気象,0,TXT,英語,13
9897,2014,国土交通省,国土・気象,0,TXT,英語,13
9898,2014,国土交通省,国土・気象,0,TXT,英語,13
9899,2014,国土交通省,国土・気象,0,TXT,英語,13
9900,2014,国土交通省,国土・気象,0,TXT,英語,11
9901,2014,国土交通省,国土・気象,0,TXT,英語,11
9902,2014,国土交通省,国土・気象,0,TXT,英語,11
9903,2014,国土交通省,国土・気象,0,TXT,英語,11
9904,2014,国土交通省,国土・気象,0,TXT,英語,10
9905,2014,国土交通省,国土・気象,0,TXT,英語,10
9906,2014,国土交通省,国土・気象,0,TXT,英語,10
9907,2014,国土交通省,国土・気象,0,TXT,英語,10
9908,2014,国土交通省,国土・気象,0,TXT,英語,9
9909,2014,国土交通省,国土・気象,0,TXT,英語,10
9910,2014,国土交通省,国土・気象,0,TXT,英語,10
9911,2014,国土交通省,国土・気象,0,TXT,英語,10
9912,2014,国土交通省,国土・気象,0,TXT,英語,9
9913,2014,国土交通省,国土・気象,0,TXT,英語,9
9914,2014,国土交通省,国土・気象,0,TXT,英語,9
9915,2014,国土交通省,国土・気象,0,TXT,英語,9
9916,2014,国土交通省,国土・気象,0,TXT,英語,9
9917,2014,国土交通省,国土・気象,0,TXT,英語,9
9918,2014,国土交通省,国土・気象,0,TXT,英語,9
9919,2014,国土交通省,国土・気象,0,TXT,英語,7
9920,2014,国土交通省,国土・気象,0,TXT,英語,7
9921,2014,国土交通省,国土・気象,0,HTML,日本語,1
9922,2014,国土交通省,国土・気象,0,HTML,日本語,1
9922,2014,国土交通省,国土・気象,0,PDF,日本語,1
9922,2014,国土交通省,国土・気象,0,XML,日本語,1
9923,2014,国土交通省,国土・気象,0,HTML,日本語,1
9924,2014,国土交通省,国土・気象,0,HTML,日本語,1
9925,2014,国土交通省,国土・気象,0,HTML,日本語,1
9926,2014,国土交通省,国土・気象,0,PDF,日本語,16
9927,2014,国土交通省,国土・気象,0,PDF,日本語,11
9928,2014,国土交通省,国土・気象,0,HTML,日本語,1
9929,2014,国土交通省,国土・気象,0,PDF,日本語,2
9930,2014,国土交通省,国土・気象,0,HTML,日本語,1
9931,2014,国土交通省,国土・気象,0,HTML,日本語,1
9932,2014,国土交通省,国土・気象,0,jtd,日本語,2
9932,2014,国土交通省,国土・気象,0,DOC,日本語,2
9932,2014,国土交通省,国土・気象,0,PDF,日本語,2
9932,2014,国土交通省,国土・気象,0,HTML,日本語,2
9933,2014,国土交通省,国土・気象,0,HTML,日本語,4
9934,2014,国土交通省,国土・気象,0,HTML,日本語,1
9935,2014,国土交通省,国土・気象,0,jtd,日本語,2
9935,2014,国土交通省,国土・気象,0,DOC,日本語,2
9935,2014,国土交通省,国土・気象,0,PDF,日本語,2
9935,2014,国土交通省,国土・気象,0,HTML,日本語,2
9936,2014,国土交通省,国土・気象,0,HTML,日本語,1
9936,2014,国土交通省,国土・気象,0,png,日本語,2
9937,2014,国土交通省,国土・気象,0,HTML,日本語,1
9938,2014,国土交通省,国土・気象,0,TXT,日本語,3
9938,2014,国土交通省,国土・気象,0,ZIP,日本語,1
9938,2014,国土交通省,国土・気象,0,PDF,日本語,3
9938,2014,国土交通省,国土・気象,0,HTML,日本語,3
9939,2014,国土交通省,国土・気象,0,HTML,日本語,1
9940,2014,国土交通省,国土・気象,0,HTML,日本語,1
9941,2014,国土交通省,国土・気象,0,HTML,日本語,1
9942,2014,国土交通省,国土・気象,0,HTML,日本語,1
9943,2014,国土交通省,国土・気象,0,HTML,日本語,1
9944,2014,国土交通省,国土・気象,0,PDF,日本語,1
9945,2014,国土交通省,国土・気象,0,HTML,日本語,1
9946,2014,国土交通省,国土・気象,0,HTML,日本語,1
9947,2014,国土交通省,国土・気象,0,HTML,日本語,1
9948,2014,国土交通省,国土・気象,0,HTML,日本語,1
9949,2014,国土交通省,国土・気象,0,jpeg,日本語,3
9949,2014,国土交通省,国土・気象,0,HTML,日本語,4
9949,2014,国土交通省,国土・気象,0,gif,日本語,2
9950,2014,国土交通省,国土・気象,0,HTML,日本語,1
9951,2014,国土交通省,国土・気象,0,PDF,日本語,8
9951,2014,国土交通省,国土・気象,0,HTML,日本語,6
9952,2014,国土交通省,国土・気象,0,PDF,日本語,16
9952,2014,国土交通省,国土・気象,0,HTML,日本語,32
9952,2014,国土交通省,国土・気象,0,jpeg,日本語,7
9953,2014,国土交通省,国土・気象,0,PDF,日本語,18
9953,2014,国土交通省,国土・気象,0,jpeg,日本語,10
9953,2014,国土交通省,国土・気象,0,HTML,日本語,52
9954,2014,国土交通省,国土・気象,0,jpeg,日本語,8
9954,2014,国土交通省,国土・気象,0,PDF,日本語,16
9954,2014,国土交通省,国土・気象,0,HTML,日本語,40
9955,2014,国土交通省,国土・気象,0,PDF,日本語,13
9955,2014,国土交通省,国土・気象,0,jpeg,日本語,3
9955,2014,国土交通省,国土・気象,0,HTML,日本語,34
9956,2014,国土交通省,国土・気象,0,PDF,日本語,10
9956,2014,国土交通省,国土・気象,0,HTML,日本語,23
9957,2014,国土交通省,国土・気象,0,HTML,日本語,2
9958,2014,国土交通省,国土・気象,0,HTML,日本語,1
9959,2014,国土交通省,国土・気象,0,HTML,日本語,14
9960,2014,国土交通省,国土・気象,0,未設定,日本語,3
9960,2014,国土交通省,国土・気象,0,ZIP,日本語,4
9960,2014,国土交通省,国土・気象,0,PDF,日本語,10
9960,2014,国土交通省,国土・気象,0,tiff,日本語,3
9960,2014,国土交通省,国土・気象,0,HTML,日本語,1
9960,2014,国土交通省,国土・気象,0,TXT,日本語,5
9961,2014,国土交通省,国土・気象,0,png,地図等、言語的要素が無い,27
9961,2014,国土交通省,国土・気象,0,TXT,地図等、言語的要素が無い,6
9961,2014,国土交通省,国土・気象,0,png,日本語,5
9961,2014,国土交通省,国土・気象,0,jpeg,地図等、言語的要素が無い,8
9962,2014,国土交通省,国土・気象,0,ZIP,日本語,45
9963,2014,国土交通省,国土・気象,0,ZIP,日本語,6
9963,2014,国土交通省,国土・気象,0,HTML,日本語,1
9964,2014,国土交通省,国土・気象,0,HTML,日本語,1
9964,2014,国土交通省,国土・気象,0,ZIP,日本語,8
9964,2014,国土交通省,国土・気象,0,未設定,日本語,3
9965,2014,国土交通省,国土・気象,0,ZIP,日本語,16
9965,2014,国土交通省,国土・気象,0,HTML,日本語,1
9966,2014,国土交通省,国土・気象,0,HTML,日本語,1
9966,2014,国土交通省,国土・気象,0,ZIP,日本語,4
9967,2014,国土交通省,国土・気象,0,ZIP,日本語,12
9967,2014,国土交通省,国土・気象,0,HTML,日本語,1
9968,2014,国土交通省,国土・気象,0,ZIP,日本語,3
9968,2014,国土交通省,国土・気象,0,HTML,日本語,1
9969,2014,国土交通省,国土・気象,0,HTML,日本語,1
9969,2014,国土交通省,国土・気象,0,ZIP,日本語,14
9970,2014,国土交通省,国土・気象,0,HTML,日本語,1
9970,2014,国土交通省,国土・気象,0,ZIP,日本語,11
9971,2014,国土交通省,国土・気象,0,HTML,日本語,1
9971,2014,国土交通省,国土・気象,0,ZIP,日本語,7
9972,2014,国土交通省,国土・気象,0,HTML,日本語,1
9972,2014,国土交通省,国土・気象,0,ZIP,日本語,40
9972,2014,国土交通省,国土・気象,0,未設定,日本語,1
9973,2014,国土交通省,国土・気象,0,ZIP,日本語,19
9973,2014,国土交通省,国土・気象,0,HTML,日本語,1
9974,2014,国土交通省,国土・気象,0,HTML,日本語,1
9974,2014,国土交通省,国土・気象,0,ZIP,日本語,31
9975,2014,国土交通省,国土・気象,0,HTML,日本語,1
9975,2014,国土交通省,国土・気象,0,ZIP,日本語,43
9976,2014,国土交通省,国土・気象,0,ZIP,日本語,6
9976,2014,国土交通省,国土・気象,0,HTML,日本語,1
9977,2014,国土交通省,国土・気象,0,HTML,日本語,1
9977,2014,国土交通省,国土・気象,0,ZIP,日本語,10
9978,2014,国土交通省,国土・気象,0,ZIP,日本語,21
9978,2014,国土交通省,国土・気象,0,HTML,日本語,1
9979,2014,国土交通省,国土・気象,0,HTML,日本語,1
9979,2014,国土交通省,国土・気象,0,ZIP,日本語,7
9980,2014,国土交通省,国土・気象,0,ZIP,日本語,2
9980,2014,国土交通省,国土・気象,0,HTML,日本語,1
9981,2014,国土交通省,国土・気象,0,HTML,日本語,1
9981,2014,国土交通省,国土・気象,0,ZIP,日本語,9
9982,2014,国土交通省,国土・気象,0,HTML,日本語,1
9982,2014,国土交通省,国土・気象,0,ZIP,日本語,5
9983,2014,国土交通省,国土・気象,0,HTML,日本語,1
9983,2014,国土交通省,国土・気象,0,ZIP,日本語,20
9984,2014,国土交通省,国土・気象,0,ZIP,日本語,19
9984,2014,国土交通省,国土・気象,0,HTML,日本語,1
9985,2014,国土交通省,国土・気象,0,HTML,日本語,1
9985,2014,国土交通省,国土・気象,0,ZIP,日本語,7
9986,2014,国土交通省,国土・気象,0,HTML,日本語,1
9986,2014,国土交通省,国土・気象,0,ZIP,日本語,10
9987,2014,国土交通省,国土・気象,0,HTML,日本語,1
9987,2014,国土交通省,国土・気象,0,ZIP,日本語,2
9988,2014,国土交通省,国土・気象,0,ZIP,日本語,60
9988,2014,国土交通省,国土・気象,0,HTML,日本語,1
9989,2014,国土交通省,国土・気象,0,ZIP,日本語,25
9989,2014,国土交通省,国土・気象,0,HTML,日本語,1
9990,2014,国土交通省,国土・気象,0,ZIP,日本語,12
9990,2014,国土交通省,国土・気象,0,HTML,日本語,1
9991,2014,国土交通省,国土・気象,0,ZIP,日本語,5
9991,2014,国土交通省,国土・気象,0,HTML,日本語,1
9992,2014,国土交通省,国土・気象,0,HTML,日本語,1
9992,2014,国土交通省,国土・気象,0,ZIP,日本語,2
9993,2014,国土交通省,国土・気象,0,ZIP,日本語,3
9993,2014,国土交通省,国土・気象,0,HTML,日本語,1
9994,2014,国土交通省,国土・気象,0,ZIP,日本語,7
9994,2014,国土交通省,国土・気象,0,HTML,日本語,1
9995,2014,国土交通省,国土・気象,0,ZIP,日本語,22
9995,2014,国土交通省,国土・気象,0,HTML,日本語,1
9996,2014,国土交通省,国土・気象,0,HTML,日本語,1
9996,2014,国土交通省,国土・気象,0,ZIP,日本語,10
9997,2014,国土交通省,国土・気象,0,HTML,日本語,1
9997,2014,国土交通省,国土・気象,0,ZIP,日本語,2
9998,2014,国土交通省,国土・気象,0,HTML,日本語,1
9998,2014,国土交通省,国土・気象,0,ZIP,日本語,6
9999,2014,国土交通省,国土・気象,0,HTML,日本語,1
9999,2014,国土交通省,国土・気象,0,ZIP,日本語,5
10000,2014,国土交通省,国土・気象,0,ZIP,日本語,8
10000,2014,国土交通省,国土・気象,0,HTML,日本語,1
10001,2014,国土交通省,国土・気象,0,HTML,日本語,1
10001,2014,国土交通省,国土・気象,0,ZIP,日本語,36
10002,2014,国土交通省,国土・気象,0,ZIP,日本語,3
10002,2014,国土交通省,国土・気象,0,HTML,日本語,1
10003,2014,国土交通省,国土・気象,0,ZIP,日本語,4
10003,2014,国土交通省,国土・気象,0,HTML,日本語,1
10004,2014,国土交通省,国土・気象,0,HTML,日本語,1
10004,2014,国土交通省,国土・気象,0,ZIP,日本語,10
10005,2014,国土交通省,国土・気象,0,HTML,日本語,1
10005,2014,国土交通省,国土・気象,0,ZIP,日本語,6
10006,2014,国土交通省,国土・気象,0,ZIP,日本語,5
10006,2014,国土交通省,国土・気象,0,HTML,日本語,1
10007,2014,国土交通省,国土・気象,0,HTML,日本語,1
